Price,Close,Volume,EMA20,EMA50,EMA200,RSI14,MACD,Signal,BB_Width
Ticker,BTC-USD,BTC-USD,,,,,,,
Date,,,,,,,,,
2022-06-18,19017.642578125,42009436760,25849.188909683005,29899.394422992107,38282.306805616805,13.468202456212993,-2881.652694854587,-1949.1947138831165,0.6378055171238288
2022-06-19,20553.271484375,35329942625,25344.81582155843,29532.8797979483,38105.87693905261,21.245862747325518,-2941.316551559503,-2147.6190814183938,0.6699609058721648
2022-06-20,20599.537109375,30818458597,24892.8845156362,29182.55263369052,37931.66343058718,13.725447118930859,-2950.851756367523,-2308.2656164082196,0.6909439469323777
2022-06-21,20710.59765625,28970212744,24494.57148140894,28850.319105163442,37760.289019603006,14.575729132235097,-2915.834887376739,-2429.7794706019235,0.7156126181547791
2022-06-22,19987.029296875,28574793478,24065.281749548565,28502.739112681542,37583.41969418894,14.794043726082606,-2912.891683788497,-2526.4019132392386,0.7362774254820604
2022-06-23,21085.876953125,26188097173,23781.52891179394,28211.88177309109,37419.245768955116,20.9237825594564,-2789.7330453357354,-2579.0681396585383,0.7437551572552339
2022-06-24,21231.65625,24957784918,23538.68389638499,27938.147438852222,37258.15650561777,23.180850047577096,-2649.82028730624,-2593.2185691880786,0.742205771000437
2022-06-25,21502.337890625,18372538715,23344.746181550705,27685.76275068645,37101.36415085079,25.827906746222965,-2488.411809970523,-2572.257217344568,0.7303616387755104
2022-06-26,21027.294921875,18027170497,23124.036537772066,27424.646365242865,36941.40494206644,28.048407263541463,-2371.4893729841824,-2532.103648472491,0.6923154792642939
2022-06-27,20735.478515625,20965695707,22896.554821377107,27162.326057414713,36780.133754710456,40.35312514787936,-2276.136756778542,-2480.9102701337015,0.6406182170476687
2022-06-28,20280.634765625,21381535161,22647.419577972145,26892.45581067786,36615.94130212345,39.59333301676242,-2211.775242580072,-2427.0832646229755,0.586917790662363
2022-06-29,20104.0234375,23552740328,22405.191374117654,26626.242776435593,36451.62544741474,36.38271219774528,-2150.232791903716,-2371.7131700791238,0.5089044412430367
2022-06-30,19784.7265625,26267239923,22155.623296820733,26357.948022947923,36285.76750496719,45.85072803176866,-2102.9826705259,-2317.967070168479,0.4224699922423662
2022-07-01,19269.3671875,30767551159,21880.74176259971,26079.964460773495,36116.43174009986,42.11069936640309,-2083.1090193549535,-2270.995460005774,0.31319558384996393
2022-07-02,19242.255859375,18100418740,21629.457390864027,25811.819025424535,35948.511478186156,51.81376290903585,-2045.9620878394817,-2225.9887855725156,0.1945666498017021
2022-07-03,19297.076171875,16390821947,21407.325846198408,25556.33891352063,35782.807955086784,36.66772246097362,-1989.169428955971,-2178.6249142492065,0.18572261152444544
2022-07-04,20231.26171875,21594638208,21295.319738822367,25347.512356862957,35628.04992793104,46.711254504742556,-1847.4832345933246,-2112.39657831803,0.16944422203447823
2022-07-05,20190.115234375,26715546990,21190.062166970238,25145.26148931441,35474.42264353351,45.293254277342406,-1718.7039330958833,-2033.6580492736007,0.1376183373292517
2022-07-06,20548.24609375,24598943708,21128.93682666355,24964.986375762863,35325.88816404185,55.43427814725843,-1569.6532558688705,-1940.857090592655,0.13799606132066858
2022-07-07,21637.587890625,25814972520,21177.37978513607,24834.50016065942,35189.67227084158,55.35208534961466,-1348.0888126398022,-1822.3034350020846,0.14968066701650043
2022-07-08,21731.1171875,49899834488,21230.1166805993,24712.79886759434,35055.742768743716,54.894835045950096,-1151.6745748875182,-1688.1776629791714,0.14702307723522176
2022-07-09,21592.20703125,29641127858,21264.60147589937,24590.422717149468,34921.76383759187,50.90408945599016,-995.745431564359,-1549.691216696209,0.15435791004686136
2022-07-10,20860.44921875,28688807249,21226.110784742286,24444.149246623998,34781.83640213011,48.40395896647164,-920.6050401395005,-1423.8739813848674,0.1548792902469408
2022-07-11,19970.556640625,24150249025,21106.53419958826,24268.714242467173,34634.446033114094,43.43407654588569,-922.2317192993432,-1323.5455289677627,0.15699328982911395
2022-07-12,19323.9140625,25810220018,20936.7608531989,24074.80050991944,34482.087641969825,42.04950449089113,-964.5804431718789,-1251.752511808586,0.16423161859547136
2022-07-13,20212.07421875,33042430345,20867.743078489482,23923.32104752064,34340.083811483484,50.80295928859101,-915.9168902295969,-1184.5853874927882,0.1625525860327892
2022-07-14,20569.919921875,31158743333,20839.37896833572,23791.815121024734,34203.05421727855,55.80177791555147,-838.8062796667837,-1115.4295659275874,0.15883253418908472
2022-07-15,20836.328125,25905575359,20839.088411827557,23675.913670200232,34070.03943744741,62.02047491936248,-747.5810012880393,-1041.8598529996777,0.15231868485967293
2022-07-16,21190.31640625,24302954056,20872.53869701065,23578.43926769238,33941.87103588944,64.23030620196735,-639.3503818170866,-961.3579587631594,0.15383960931559607
2022-07-17,20779.34375,22927802083,20863.66298777154,23468.67081601817,33810.88852074439,60.29222101041345,-580.0524117122986,-885.0968493529873,0.15404020041124517
2022-07-18,22485.689453125,39974475562,21018.141698757583,23430.12252727726,33698.189670200576,64.137760572513,-390.86485868332966,-786.2504512190558,0.17842277381274707
2022-07-19,23389.43359375,48765202697,21243.979022090192,23428.52688282521,33595.605698251515,68.10456019556737,-166.0931422867543,-662.2189894325955,0.21569637558295635
2022-07-20,23231.732421875,42932549127,21433.288869688746,23420.809452984027,33492.473339697484,65.5379946318264,-0.6772968004115683,-529.9106509061587,0.23663032684853444
2022-07-21,23164.62890625,33631012204,21598.178396980293,23410.76315703367,33389.69960086206,60.02916474360142,123.57674382194455,-399.21317196053803,0.24345011293388896
2022-07-22,22714.978515625,31421555646,21704.540313041693,23383.477484821564,33283.4741406024,56.172958569831664,183.64894683720922,-282.6407482009886,0.2378601787839819
2022-07-23,22465.478515625,24021799169,21777.010618049626,23347.47752524523,33175.82303189583,55.404099726045146,208.71806376555833,-184.36898580767917,0.2260764325917993
2022-07-24,22609.1640625,23565495303,21856.263327044897,23318.524056117967,33070.673093914316,61.67110738010074,237.44265126622486,-100.00665839289836,0.22491160348352576
2022-07-25,21361.701171875,35574561406,21809.16216940967,23241.785903794713,32954.1559790723,58.86168394713242,157.72906157995385,-48.45951439832791,0.21727907387970127
2022-07-26,21239.75390625,28624673855,21754.93281101351,23163.27484506747,32837.584927148804,63.07826989412696,83.7499252621601,-22.017626466230304,0.2131056728226783
2022-07-27,22930.548828125,31758955233,21866.896241214603,23154.148334599136,32738.99921679723,66.72464811596738,159.712875758054,14.328473978626567,0.21982516450328715
2022-07-28,23843.88671875,40212386158,22055.181048598926,23181.196898683484,32650.48331290525,68.85351589344131,290.2667812305226,69.5161354290058,0.23696060055243134
2022-07-29,23804.6328125,35887249746,22221.79550230379,23205.645365891975,32562.4576911494,67.5525326791724,386.1133553188665,132.83557940697796,0.2502861838678574
2022-07-30,23656.20703125,28148218301,22358.40612410819,23223.314450807975,32473.83109578446,64.94492611439213,444.96643958672576,195.26175144292753,0.2552499832412301
2022-07-31,23336.896484375,23553591896,22451.59568222884,23227.76864820276,32382.909024954104,65.67461433731279,460.53349685970534,248.31610052628312,0.24356220935768294
2022-08-01,23314.19921875,25849159141,22533.74839999276,23231.158082341866,32292.665934490942,56.39813900620904,465.6710561905602,291.7870916591386,0.21367288316738453
2022-08-02,22978.1171875,28389250717,22576.069236898213,23221.234909995124,32199.97656429457,46.51837082886958,437.57945424247373,320.94556417580566,0.1935123751124238
2022-08-03,22846.5078125,26288169966,22601.82529171743,23206.5397297012,32106.899972772375,46.72476030396536,400.0849503886493,336.77344141837443,0.17533172374679004
2022-08-04,22630.95703125,25120229769,22604.599743101484,23183.9678591737,32012.60471075217,45.57435262516496,348.9546078349267,339.20967470168495,0.15843111226693937
2022-08-05,23289.314453125,28881249043,22669.81066786563,23188.09909815218,31925.799174427222,54.603514739513024,357.43707273203836,342.85515430775564,0.1462651072471184
2022-08-06,22961.279296875,15978259885,22697.56958491414,23179.204203984445,31836.593227863264,53.924616443532216,333.8414749564763,341.0524184374998,0.11947887501706822
2022-08-07,23175.890625,15886817043,22743.123969684224,23179.07425971054,31750.41063214683,54.43623203118407,328.67042623680754,338.57601999736136,0.11837763131995477
2022-08-08,23809.486328125,28575544847,22844.68228953573,23203.796301609145,31671.390604491095,71.1980495844508,371.4167498397801,345.14416596584516,0.12185313892399896
2022-08-09,23164.318359375,23555719219,22875.123819996614,23202.24814701173,31586.736908944564,65.28201038655052,349.2083990319661,345.9570125790694,0.12166642883184901
2022-08-10,23947.642578125,32837431722,22977.26846362789,23231.479301173033,31510.720498715742,59.43612848233933,390.316513153688,354.8289126939931,0.12718880246438238
2022-08-11,23957.529296875,37127036580,23070.626638222853,23259.95185002409,31435.558962403105,51.26666187736336,418.8643577572693,367.6360017066484,0.13143231500082433
2022-08-12,24402.818359375,27265804688,23197.50204023734,23304.77014450844,31365.5764615191,56.113986844600596,471.97915429560817,388.5046322244404,0.13810703478593558
2022-08-13,24424.068359375,22987346289,23314.317880155213,23348.664192150263,31296.501860285407,58.0576997254834,509.90978800176526,412.7856633799054,0.14376082187581135
2022-08-14,24319.333984375,22994133555,23410.03369960472,23386.72967419829,31227.072459118655,60.79556234327368,525.461704290039,435.32087156193217,0.12639288008234448
2022-08-15,24136.97265625,35123501685,23479.265981189983,23416.15096761208,31156.519327756843,58.7345932689349,517.1107441037602,451.6788460702978,0.09414916533665518
2022-08-16,23883.291015625,27753685646,23517.74455589808,23434.470185181213,31084.143946028023,59.78047126166558,484.438257023583,458.23072826095483,0.09141789399406887
2022-08-17,23335.998046875,30931623076,23500.43536456255,23430.608532698614,31007.042745382816,54.85303167553998,409.6607923508127,448.5167410789265,0.0914450876574525
2022-08-18,23212.73828125,23747613147,23473.035642342307,23422.06460126926,30929.48227669587,55.875572128194584,336.57327271572285,426.12804740628576,0.09200394619241276
2022-08-19,20877.552734375,40509610260,23225.84679396447,23322.27982217537,30829.456437324945,31.805373419344193,89.1927704279442,358.7409920106175,0.1372792220368727
2022-08-20,21166.060546875,27595671000,23029.67667519404,23237.722203536137,30733.29692461125,36.375392365315086,-82.62543601322614,270.4677064058488,0.16247424479296782
2022-08-21,21534.12109375,23102307723,22887.242810294607,23170.91431687786,30641.756880430195,37.82358711567466,-186.9382842034538,178.98650828398823,0.17659023188566247
2022-08-22,21398.908203125,31666498758,22745.496657230833,23101.423881044415,30549.782311837684,30.694416375777948,-277.32073734590085,87.7250591580104,0.19038327513527045
2022-08-23,21528.087890625,31878280659,22629.552965173134,23039.72443043973,30460.008482424182,35.71533314690656,-334.6679180148167,3.2464637234449594,0.2005660401001271
2022-08-24,21395.01953125,31962253368,22511.97835241855,22975.226199098957,30369.803891439777,24.860766428061154,-386.39930569114586,-74.68269015947322,0.21079459501519102
2022-08-25,21600.904296875,31028679593,22425.209394747737,22921.331222541154,30282.545704082528,27.65371736746971,-406.1023283427894,-140.9666177961365,0.21798642084705055
2022-08-26,20260.01953125,42326789564,22219.00083631938,22816.966058176797,30182.812902594607,16.420073425460814,-523.8763891784911,-217.54857207260747,0.2426934193601048
2022-08-27,20041.73828125,30116729776,22011.642497741344,22708.13359633653,30081.90050369223,15.578004930680521,-627.5921617514359,-299.5572900083732,0.26637877691636686
2022-08-28,19616.814453125,24366810591,21783.563636349314,22586.90539464196,29977.763976395217,14.831957493773231,-735.5959680136984,-386.7650256094383,0.28907761036741725
2022-08-29,20297.994140625,32637854078,21642.080827232712,22497.144168994233,29881.44207303823,23.28329595867031,-757.4923543386794,-460.91049135528664,0.3009299194442346
2022-08-30,19796.80859375,34483360283,21466.34061452007,22391.248656239557,29781.091493708755,22.507916059937372,-805.995864693421,-529.9275660229135,0.3105636742704409
2022-08-31,20049.763671875,33225232872,21331.42852474435,22299.425715676243,29684.256659929164,26.979962993954373,-814.6332997398058,-586.868712766292,0.31241491752729605
2022-09-01,20127.140625,30182031010,21216.734439054413,22214.238065061487,29589.155434546046,28.24557992380157,-805.9444300853793,-630.6838562301095,0.30288102848100756
2022-09-02,19969.771484375,29123998928,21097.976062418278,22126.219767779665,29493.434647320515,40.763448706758815,-802.506022855152,-665.0482895551181,0.2879248964937553
2022-09-03,19832.087890625,23613051457,20977.415284152252,22036.253811812818,29397.29635084244,35.99723140485702,-801.6500528986471,-692.3686422238239,0.2681066403157375
2022-09-04,19986.712890625,25245861652,20883.062675244895,21955.879658040743,29303.653407354355,32.994806188272776,-779.5090501931445,-709.7967238176881,0.2409289305253631
2022-09-05,19812.37109375,28813460025,20781.092048435858,21871.82049865679,29209.2074979388,32.71346652553248,-767.1864244601347,-721.2746639461775,0.2099005233598445
2022-09-06,18837.66796875,43403978910,20596.00404084673,21752.834124934954,29106.002377216762,25.246680527377904,-826.5431758150626,-742.3283663199546,0.19424981081604661
2022-09-07,19290.32421875,35239757134,20471.65358159942,21656.26510900613,29008.328575990665,31.711185801850192,-827.5191271522308,-759.36651848641,0.1612653004671659
2022-09-08,19329.833984375,32194477850,20362.908858054237,21565.03251588334,28912.019912925705,29.677862483353096,-815.7015678120988,-770.6335283515479,0.1662894698597401
2022-09-09,21381.15234375,48469528171,20459.884428120502,21557.821528740857,28837.08187497017,58.90055051243056,-633.5091200847892,-743.2086466981962,0.16875812375474
2022-09-10,21680.5390625,36913738894,20576.13725044236,21562.63398104514,28765.868700016184,62.84484706496134,-459.6635709954717,-686.4996315576514,0.17098363284069706
2022-09-11,21769.255859375,34493951963,20689.76759415023,21570.736799803173,28696.246989752493,67.809354819943,-311.1443385281127,-611.4285729517437,0.17631901586317789
2022-09-12,22370.44921875,50212088965,20849.83251077878,21602.09807113442,28633.300441402916,67.37755836999318,-143.2788674593503,-517.7986318532651,0.19084680817890143
2022-09-13,20296.70703125,51091116622,20797.1538936808,21550.906265648755,28550.344974521213,53.31692160314509,-175.55425559682044,-449.34975660197614,0.18540391710819676
2022-09-14,20241.08984375,37872380889,20744.195412735007,21499.540915770373,28467.661586919396,51.30362434156052,-203.27732102535447,-400.1352694866518,0.17619497493348477
2022-09-15,19701.2109375,36389011503,20644.86355795072,21429.018171524476,28380.428801747294,47.2699412615987,-265.7483839420165,-373.2578923777248,0.17809276558894552
2022-09-16,19772.583984375,30123362273,20561.789312848272,21364.05996810685,28294.77430722703,48.722009139356196,-305.9709009044418,-359.8004940830682,0.17916676305352616
2022-09-17,20127.576171875,24957448100,20520.435680374627,21315.570407470306,28213.504617365095,51.86262130615196,-305.6789559216777,-348.9761864507901,0.17688213488640686
2022-09-18,19419.505859375,31254779144,20415.585221231806,21241.21493499598,28125.99783883238,46.65778662866065,-358.45094468536627,-350.8711380977054,0.18084328043417175
2022-09-19,19544.12890625,40177002624,20332.589381709728,21174.662541711823,28040.601950424803,48.41009279668081,-385.77016924026975,-357.8509443262183,0.18243176940851913
2022-09-20,18890.7890625,36791346508,20195.275065594516,21085.098875860374,27949.554647335575,50.32732534825404,-454.8961569913736,-377.2599868592494,0.19168108018114327
2022-09-21,18547.400390625,46363793975,20038.334620359325,20985.581288204085,27855.996408693834,45.35971348523912,-531.2635211397683,-408.06069371535324,0.2048155984331691
2022-09-22,19413.55078125,41135767926,19978.831397587008,20923.933033029414,27771.988005292475,50.473951414423695,-515.9465984011731,-429.6378746525173,0.20699883733863858
2022-09-23,19297.638671875,38896078052,19913.95589990015,20860.156783572376,27687.6621767272,34.89416018186613,-507.31297707861086,-445.1728951377361,0.20962175765225127
2022-09-24,18937.01171875,26149643168,19820.913596933467,20784.73933004993,27600.586995159807,30.284024047358116,-523.535361453196,-460.845388400828,0.21537473046897487
2022-09-25,18802.09765625,23359966112,19723.883507344566,20706.98867617542,27513.0358231283,28.81757924035341,-541.0413671717142,-476.88458415500537,0.22182684775774325
2022-09-26,19222.671875,44148798321,19676.14906616889,20648.78017416854,27430.54089461297,26.93328715206613,-515.0411050033545,-484.51588832467525,0.21840523514546992
2022-09-27,19110.546875,58571439619,19622.28219081947,20588.457299691345,27347.751163529167,37.80068714716615,-497.74555937283003,-487.1618225343062,0.2197206154921157
2022-09-28,19426.720703125,53071298734,19603.657287229522,20542.89900178678,27268.93143278246,42.050503005296015,-453.3007603033584,-480.38961008811674,0.2191816361552739
2022-09-29,19573.05078125,41037843771,19600.74238189814,20504.865738236316,27192.352132240536,48.644838581766514,-401.6404612355036,-464.63978031759416,0.20888139810980647
2022-09-30,19431.7890625,43975248085,19584.651589574507,20462.784299972147,27115.129231044684,46.44893018341167,-367.85750977224234,-445.28332620852376,0.19044517994210733
2022-10-01,19312.095703125,18719537670,19558.693886103123,20417.659256958534,27037.48375349148,41.06456652470734,-346.74546524522157,-425.5757540158633,0.16408533113461296
2022-10-02,19044.107421875,20765955327,19509.68565141473,20363.79447911212,26957.94427008129,45.44762078001808,-347.6311568950441,-409.9868345916995,0.09622916922229037
2022-10-03,19623.580078125,30484729489,19520.53273967285,20334.766463387135,26884.962432795888,50.867759057404484,-298.1377272686077,-387.6170131270812,0.0869839181674577
2022-10-04,20336.84375,35887278685,19598.276645418293,20334.847925607246,26819.80429250651,65.58962550198098,-199.06471624626283,-349.90655375091757,0.08919257979527803
2022-10-05,20160.716796875,33223790572,19651.842374128457,20328.019253892257,26753.541966283006,68.0435692460399,-133.22488089403487,-306.570219179541,0.09514477511630313
2022-10-06,19955.443359375,34711412966,19680.75675367575,20313.408434499423,26685.896415459705,57.1119433400749,-96.49782107797,-264.5557395592268,0.09705589258151565
2022-10-07,19546.849609375,29227315390,19668.003692313774,20283.347304102386,26614.85823492016,53.03736649213164,-99.21774206449845,-231.48814006028113,0.09107576139854678
2022-10-08,19416.568359375,16437423167,19644.05747012913,20249.355972936606,26543.230576114038,56.19250633417083,-110.6108540389614,-207.31268285601718,0.09107368301913156
2022-10-09,19446.42578125,16837262532,19625.235404521594,20217.86851443909,26472.612788057086,58.552235896287264,-115.89477017663012,-189.02910032013978,0.09081219665694341
2022-10-10,19141.484375,27425022774,19579.16387790049,20175.657371715988,26399.663357699992,48.88826365011543,-143.03966257592765,-179.83121277129737,0.08846617123626474
2022-10-11,19051.41796875,28711532910,19528.9023627433,20131.569551991834,26326.543631167464,49.18540060509715,-169.86173133519333,-177.83731648407658,0.08033208028384725
2022-10-12,19157.4453125,24950173846,19493.52550081537,20093.368601423525,26255.20655993619,46.06227854261835,-180.48240472110774,-178.36633413148283,0.08124050459842988
2022-10-13,19382.904296875,44219840004,19482.990148059143,20065.507256147113,26186.8228238568,47.28230678570491,-168.76133349530573,-176.44533400424743,0.0810779291817089
2022-10-14,19185.65625,38452356727,19454.672633958275,20031.003295121736,26117.156833268724,46.53752779154609,-173.38983888397343,-175.83423498019263,0.0785982738241032
2022-10-15,19067.634765625,16192235532,19417.8118845932,19993.224137102257,26047.009701710893,46.55942850294292,-184.45502745618796,-177.5583934753917,0.07477239880788794
2022-10-16,19268.09375,17988916650,19403.553014631943,19964.787651333543,25979.555294605176,53.21349251583334,-175.03125305457797,-177.05296539122898,0.07451196944036438
2022-10-17,19550.7578125,27472552998,19417.572519190806,19948.55118706556,25915.58480651128,48.857970559929825,-143.1045957250608,-170.26329145799536,0.07293446531274815
2022-10-18,19334.416015625,30580012344,19409.65285218454,19924.467454852205,25850.09815417835,31.37693880231673,-133.71804633469947,-162.9542424333362,0.07315177617612512
2022-10-19,19139.53515625,22425387184,19383.927357333632,19893.68579608349,25783.323974597188,31.159811441366585,-140.38611127718468,-158.4406162021059,0.07431154916656361
2022-10-20,19053.740234375,24493974420,19352.480964670904,19860.74675444786,25716.360551105565,32.59688210095551,-150.85457631016106,-156.92340822371693,0.07635154076161221
2022-10-21,19172.46875,32459287866,19335.336944226055,19833.755460155786,25651.244897720662,41.86401470294865,-147.86600406323123,-155.11192739161982,0.07704278246459788
2022-10-22,19208.189453125,16104440957,19323.227659359287,19809.22345988007,25587.132649195348,45.27744825510367,-140.9899326340019,-152.28752844009625,0.07566616436487877
2022-10-23,19567.0078125,22128794335,19346.444816801257,19799.724807041635,25527.228833595385,52.37818256898263,-105.37228751698422,-142.90448025547386,0.07536449717473863
2022-10-24,19345.572265625,30202235805,19346.361716689233,19781.91490345667,25465.717702596914,54.162228650319896,-93.93027542368145,-133.10963928911536,0.06053722566206826
2022-10-25,20095.857421875,47761524910,19417.742260040257,19794.226374767193,25412.28444198588,66.78146094389894,-24.04349820900825,-111.29641107309394,0.058658088783498305
2022-10-26,20770.44140625,58895950537,19546.57075015547,19832.509317178286,25366.09539574574,71.91307937970245,84.7980667179836,-72.07751551487841,0.08385820275738323
2022-10-27,20285.8359375,49625110402,19616.976958473995,19850.28683170071,25315.543867247623,61.45972200256907,130.44845122809784,-31.57232216628315,0.09307285016339865
2022-10-28,20595.3515625,43994715910,19710.15549219076,19879.505056437938,25268.57523135092,67.39567617073583,189.4185350895459,12.625849284882674,0.10702953112914626
2022-10-29,20818.4765625,40369840645,19815.709879839258,19916.327468440373,25224.29419743803,71.05916612908607,251.26069725917841,60.35281887974185,0.12264703874098977
2022-10-30,20635.603515625,31486345556,19893.79498800933,19944.534372251535,25178.634108340928,66.51831992597762,282.26100066405706,104.7344552366049,0.1297355982008687
2022-10-31,20495.7734375,45668466815,19951.126268913205,19966.15159049657,25132.03698913208,61.82292491354824,292.1778019352387,142.22312457633168,0.1317361809126364
2022-11-01,20485.2734375,39819303159,20001.997427826234,19986.5093099869,25085.799071447545,65.18002284581343,295.7801071826252,172.93452109759042,0.1330600389153344
2022-11-02,20159.50390625,55552169483,20016.998044818974,19993.29341180114,25036.779672026543,63.0045441596293,269.2443996022921,192.19649679853077,0.13253374567647563
2022-11-03,20209.98828125,43228750179,20035.378067336213,20001.791249818743,24988.750405945815,64.87604364920018,249.41324665926004,203.63984677067666,0.12986353606707543
2022-11-04,21147.23046875,64072727950,20141.268772232765,20046.71043487487,24950.525152089835,70.98671898481102,305.7994609157613,224.07176959969365,0.13557361744265567
2022-11-05,21282.69140625,37846047609,20249.975689758216,20095.18027688958,24914.02818332515,71.58902386623299,357.29780087836843,250.71697585542861,0.14272528022557085
2022-11-06,20926.486328125,35082693210,20314.405274364577,20127.780514192928,24874.349954551653,64.15558405437933,365.15851341028974,273.6052833664009,0.14495453986305254
2022-11-07,20602.81640625,53510852236,20341.873001210806,20146.40937270497,24831.845865393752,62.818164620607945,341.3360179121046,287.15143027554166,0.14083773740547828
2022-11-08,18541.271484375,118992465607,20170.387142464537,20083.462788848894,24769.251237032422,37.49410016057619,154.3280744757758,260.5867591155885,0.15239483163046014
2022-11-09,15880.7802734375,102905151606,19761.85315493815,19918.65170981315,24680.806154043,20.18978229607501,-206.17976213146903,167.23345486617697,0.24207915048150913
2022-11-10,17586.771484375,83202283721,19554.702519646424,19827.205426462635,24610.21670112973,35.67786537833325,-350.1888279782361,63.748998297294335,0.2641433181626537
2022-11-11,17034.29296875,55871616488,19314.663514799144,19717.679447728806,24534.832215085786,31.578824532146143,-503.0980480165563,-49.62041096547582,0.29479490001142267
2022-11-12,16799.185546875,29717699419,19075.094184520654,19603.228706518854,24457.85842250152,29.234154652432835,-635.9204159110595,-166.8804119545926,0.32715452854665156
2022-11-13,16353.365234375,27209183682,18815.8819035544,19475.783080160272,24377.214433925234,28.460856828208975,-768.3005818863967,-287.1644459409535,0.3632161610049084
2022-11-14,16618.19921875,49630243054,18606.578790715885,19363.720967948106,24300.00815526536,30.738483700769976,-842.1353162259184,-398.1586199979465,0.38904824160238427
2022-11-15,16884.61328125,36599436183,18442.58207552866,19266.501058665825,24226.22109998759,32.5574994583333,-869.1336550534543,-492.3536270090481,0.4027700561664516
2022-11-16,16669.439453125,33925512989,18273.711349585454,19164.655505507362,24151.027193013753,32.91013372252051,-897.5464064633088,-573.3921828999004,0.4188691342424616
2022-11-17,16687.517578125,27868914022,18122.645276113028,19067.512841688447,24076.761411405,32.69653363646377,-908.1365304287137,-640.341052405663,0.4286341398112185
2022-11-18,16697.77734375,26862218609,17986.94356826893,18974.582037847726,24003.33672243545,25.952877723129816,-905.266059007834,-693.3260537260973,0.43175608522106484
2022-11-19,16711.546875,16106223492,17865.47721652903,18885.835560873304,23930.77968012194,24.96590527667587,-891.6022676922403,-732.981296519326,0.43216036474033176
2022-11-20,16291.83203125,21313378652,17715.606246502455,18784.109932260624,23854.76825995129,24.79343504580629,-904.2178344798231,-767.2286041114255,0.4344490952319029
2022-11-21,15787.2841796875,37429485518,17531.956525853413,18666.587353728344,23774.49270492498,24.31503977359796,-944.0461802701866,-802.5921193431778,0.43803207357140833
2022-11-22,16189.76953125,30726828760,17404.12919303404,18569.457243042918,23699.02088504551,34.76052266171159,-932.385270092178,-828.5507494929781,0.4349441754348971
2022-11-23,16610.70703125,32958875628,17328.56517762604,18492.643509247115,23628.488606211722,56.66525236992795,-879.0446963619179,-838.6495388667662,0.4221790939423918
2022-11-24,16604.46484375,26129037414,17259.603241066416,18418.597287070756,23558.596063715795,36.99229067028339,-827.733997469415,-836.466430587296,0.38299670745559644
2022-11-25,16521.841796875,18678255976,17189.34024638152,18344.214718827785,23488.57686387938,42.24969811115653,-784.6914536722179,-826.1114352042804,0.3234840593569998
2022-11-26,16464.28125,18000008764,17120.287008630898,18270.491837697282,23418.681651155017,44.64745918894823,-746.6180347365516,-810.2127551107347,0.24977765138376212
2022-11-27,16444.626953125,20443898509,17055.93843191605,18198.88929320425,23349.28637740436,51.68859657047866,-709.8478295121822,-790.1397699910243,0.14080730631488406
2022-11-28,16217.322265625,27743025156,16976.070225602616,18121.180782318792,23278.3198445792,42.47819490457064,-691.0823978747139,-770.3282955677623,0.09554670854688124
2022-11-29,16444.982421875,23581685468,16925.490434771415,18055.44751328178,23210.324809796646,41.62930507438354,-650.3436295932297,-746.3313623728559,0.08775977943066496
2022-11-30,17168.56640625,29523576583,16948.640527293184,18020.66786202563,23150.206386025595,57.9620257423867,-553.2926684585254,-707.7236235899899,0.07515457185663722
2022-12-01,16967.1328125,22895392882,16950.401697312882,17979.352762044233,23088.68182234449,54.21389390252087,-487.0190378007537,-663.5827064321427,0.07394586414603148
2022-12-02,17088.66015625,19539705127,16963.569169592607,17944.42364024838,23028.97872735302,55.69958722334651,-419.8506896324034,-614.8363030721948,0.0783136920233222
2022-12-03,16908.236328125,16217776704,16958.29937516712,17903.78884369452,22968.07441721061,52.735065437333446,-376.8340761927284,-567.2358576963015,0.07916858235161152
2022-12-04,17130.486328125,16824520830,16974.69813259168,17873.46325484866,22909.98764098161,62.3395593759627,-321.10785111956284,-518.0102563809538,0.08407226043817342
2022-12-05,16974.826171875,22209086834,16974.710326809138,17838.222584928124,22850.929976623018,69.47207249503688,-286.2056889412197,-471.649342893007,0.08503378933953232
2022-12-06,17089.50390625,19889922369,16985.643048660648,17808.861068117218,22793.60107453026,66.2904517125584,-246.45100541612192,-426.60967539763004,0.0884576245420471
2022-12-07,16848.126953125,19675404389,16972.546277657253,17771.185220470463,22734.44082081146,54.59763550390212,-231.75075668800855,-387.6378916557058,0.08903977560377552
2022-12-08,17233.474609375,20496603770,16997.396594963706,17750.09852983927,22679.70364114045,60.621275332684725,-186.852449559854,-347.48080323653545,0.0941058835117093
2022-12-09,17133.15234375,20328426366,17010.325713895734,17725.904561757336,22624.512880615628,60.2610781851073,-157.5492563376829,-309.49449385676496,0.0970099871295702
2022-12-10,17128.724609375,12706781969,17021.601799179472,17702.485740095282,22569.8272475546,61.3554811864082,-133.1486905287129,-274.22533319115456,0.09633541503272448
2022-12-11,17104.193359375,14122486832,17029.467662055238,17679.02329379253,22515.44167614463,61.25337403277727,-114.47098295155956,-242.27446314323555,0.08111558278225076
2022-12-12,17206.4375,19617581341,17046.321932335693,17660.49051756537,22462.614653579643,67.62835396014617,-90.37671100562511,-211.8949127157135,0.07544166926457702
2022-12-13,17781.318359375,26634741631,17116.321592053722,17665.228864303,22416.033621611987,71.19359970659953,-24.61005661344825,-174.43794149526047,0.08793726498111507
